cline,rep,group,Exp,dose,ncells,ncolonies,pe,norm_pe
QNS522b,2.0,BMP4,r04,6.0,8000.0,7.0,0.000875,0.2625
GBM549,3.0,BMP4,r04,6.0,8000.0,9.0,0.001125,0.1875
GBM549,3.0,CTRL,r04,6.0,8000.0,7.0,0.000875,0.1875
QNS120,1.0,MSC-BMP4,r01,0.0,250.0,3.0,0.012,1.2857142857142856
QNS120,1.0,MSC-BMP4,r04,0.0,250.0,1.0,0.004,0.42857142857142855
QNS108,2.0,BMP4,r04,6.0,8000.0,22.0,0.00275,0.6346153846153846
QNS108,2.0,CTRL,r04,6.0,8000.0,18.0,0.00225,0.48214285714285704
QNS108,2.0,CTRL,r05,6.0,8000.0,25.0,0.003125,0.6696428571428571
QNS120,1.0,MSC-BMP4,r05,0.0,250.0,1.0,0.004,0.42857142857142855
QNS120,1.0,MSC-BMP4,r02,0.0,250.0,4.0,0.016,1.7142857142857142
QNS522b,2.0,CTRL,r05,6.0,8000.0,9.0,0.001125,0.33749999999999997
GBM549,3.0,CTRL,r05,6.0,8000.0,14.0,0.00175,0.375
GBM549,2.0,BMP4,r05,6.0,8000.0,11.0,0.001375,0.171875
QNS657,2.0,CTRL,r03,6.0,8000.0,12.0,0.0015,0.49999999999999994
QNS657,2.0,CTRL,r04,6.0,8000.0,11.0,0.001375,0.4583333333333332
QNS657,2.0,CTRL,r05,6.0,8000.0,16.0,0.002,0.6666666666666665
QNS657,2.0,CTRL,r06,6.0,8000.0,14.0,0.00175,0.5833333333333333
QNS522b,2.0,BMP4,r06,6.0,8000.0,11.0,0.001375,0.4124999999999999
GBM549,3.0,BMP4,r06,6.0,8000.0,15.0,0.001875,0.3125
QNS120,1.0,MSC-BMP4,r03,0.0,250.0,2.0,0.008,0.8571428571428571
QNS120,1.0,MSC-BMP4,r06,0.0,250.0,3.0,0.012,1.2857142857142856
QNS108,2.0,CTRL,r06,6.0,8000.0,26.0,0.00325,0.6964285714285713
QNS140,1.0,BMP4,r01,0.0,500.0,2.0,0.004,1.1999999999999997
QNS140,1.0,BMP4,r02,0.0,500.0,2.0,0.004,1.1999999999999997
GBM640,2.0,CTRL,r01,0.0,500.0,1.0,0.002,0.7142857142857143
GBM640,2.0,BMP4,r01,0.0,500.0,1.0,0.002,0.5999999999999999
QNS679,1.0,CTRL,r01,0.0,500.0,1.0,0.002,0.42857142857142855
QNS679,1.0,BMP4,r01,0.0,500.0,3.0,0.006,1.0588235294117647
QNS679,1.0,BMP4,r02,0.0,500.0,4.0,0.008,1.4117647058823528
QNS679,1.0,CTRL,r02,0.0,500.0,2.0,0.004,0.8571428571428571
GBM640,2.0,BMP4,r02,0.0,500.0,2.0,0.004,1.1999999999999997
GBM640,2.0,CTRL,r02,0.0,500.0,1.0,0.002,0.7142857142857143
QNS140,1.0,BMP4,r03,0.0,500.0,3.0,0.006,1.7999999999999996
QNS140,1.0,BMP4,r04,0.0,500.0,1.0,0.002,0.5999999999999999
QNS140,1.0,BMP4,r05,0.0,500.0,1.0,0.002,0.5999999999999999
QNS140,1.0,BMP4,r06,0.0,500.0,1.0,0.002,0.5999999999999999
GBM640,2.0,CTRL,r03,0.0,500.0,2.0,0.004,1.4285714285714286
GBM640,2.0,BMP4,r03,0.0,500.0,3.0,0.006,1.7999999999999996
QNS679,1.0,CTRL,r03,0.0,500.0,2.0,0.004,0.8571428571428571
QNS679,1.0,BMP4,r03,0.0,500.0,2.0,0.004,0.7058823529411764
QNS679,1.0,BMP4,r04,0.0,500.0,1.0,0.002,0.3529411764705882
QNS679,1.0,CTRL,r04,0.0,500.0,3.0,0.006,1.2857142857142856
GBM640,2.0,BMP4,r04,0.0,500.0,2.0,0.004,1.1999999999999997
GBM640,2.0,CTRL,r04,0.0,500.0,2.0,0.004,1.4285714285714286
GBM640,2.0,CTRL,r05,0.0,500.0,1.0,0.002,0.7142857142857143
GBM640,2.0,BMP4,r05,0.0,500.0,1.0,0.002,0.5999999999999999
QNS679,1.0,CTRL,r05,0.0,500.0,2.0,0.004,0.8571428571428571
QNS679,1.0,BMP4,r05,0.0,500.0,3.0,0.006,1.0588235294117647
QNS679,1.0,BMP4,r06,0.0,500.0,4.0,0.008,1.4117647058823528
QNS679,1.0,CTRL,r06,0.0,500.0,4.0,0.008,1.7142857142857142
GBM640,2.0,BMP4,r06,0.0,500.0,1.0,0.002,0.5999999999999999
GBM640,1.0,CTRL,r01,2.0,1000.0,2.0,0.002,0.8333333333333333
QNS679,1.0,CTRL,r01,2.0,1000.0,3.0,0.003,0.6428571428571428
QNS679,1.0,BMP4,r01,2.0,1000.0,2.0,0.002,0.3529411764705882
QNS679,1.0,BMP4,r02,2.0,1000.0,5.0,0.005,0.8823529411764706
QNS679,1.0,CTRL,r02,2.0,1000.0,2.0,0.002,0.42857142857142855
GBM640,1.0,CTRL,r03,2.0,1000.0,1.0,0.001,0.41666666666666663
GBM640,1.0,CTRL,r04,2.0,1000.0,2.0,0.002,0.8333333333333333
GBM640,1.0,CTRL,r05,2.0,1000.0,2.0,0.002,0.8333333333333333
GBM640,1.0,CTRL,r06,2.0,1000.0,3.0,0.003,1.25
QNS679,1.0,CTRL,r03,2.0,1000.0,3.0,0.003,0.6428571428571428
QNS679,1.0,BMP4,r03,2.0,1000.0,6.0,0.006,1.0588235294117647
QNS679,1.0,BMP4,r04,2.0,1000.0,4.0,0.004,0.7058823529411764
QNS679,1.0,CTRL,r04,2.0,1000.0,3.0,0.003,0.6428571428571428
GBM640,2.0,CTRL,r01,2.0,1000.0,3.0,0.003,1.0714285714285714
GBM640,2.0,CTRL,r02,2.0,1000.0,2.0,0.002,0.7142857142857143
QNS140,1.0,BMP4,r01,5.0,4000.0,1.0,0.00025,0.07499999999999998
QNS140,1.0,BMP4,r02,5.0,4000.0,1.0,0.00025,0.07499999999999998
QNS140,1.0,BMP4,r03,5.0,4000.0,1.0,0.00025,0.07499999999999998
QNS140,1.0,BMP4,r04,5.0,4000.0,1.0,0.00025,0.07499999999999998
GBM640,2.0,CTRL,r03,2.0,1000.0,2.0,0.002,0.7142857142857143
QNS679,1.0,CTRL,r05,2.0,1000.0,3.0,0.003,0.6428571428571428
QNS679,1.0,BMP4,r05,2.0,1000.0,4.0,0.004,0.7058823529411764
QNS679,1.0,BMP4,r06,2.0,1000.0,7.0,0.007,1.2352941176470587
QNS679,1.0,CTRL,r06,2.0,1000.0,5.0,0.005,1.0714285714285714
GBM640,2.0,CTRL,r05,2.0,1000.0,3.0,0.003,1.0714285714285714
GBM640,2.0,CTRL,r06,2.0,1000.0,3.0,0.003,1.0714285714285714
QNS140,1.0,BMP4,r05,5.0,4000.0,1.0,0.00025,0.07499999999999998
QNS140,1.0,BMP4,r06,5.0,4000.0,1.0,0.00025,0.07499999999999998
QNS140,1.0,BMP4,r01,6.0,8000.0,1.0,0.000125,0.03749999999999999
QNS140,1.0,BMP4,r02,6.0,8000.0,1.0,0.000125,0.03749999999999999
GBM640,1.0,CTRL,r02,4.0,2000.0,2.0,0.001,0.41666666666666663
QNS679,1.0,CTRL,r01,4.0,2000.0,3.0,0.0015,0.3214285714285714
QNS679,1.0,BMP4,r01,4.0,2000.0,2.0,0.001,0.1764705882352941
QNS679,1.0,BMP4,r02,4.0,2000.0,5.0,0.0025,0.4411764705882353
QNS679,1.0,CTRL,r02,4.0,2000.0,2.0,0.001,0.21428571428571427
GBM640,1.0,CTRL,r03,4.0,2000.0,3.0,0.0015,0.625
GBM640,1.0,CTRL,r04,4.0,2000.0,2.0,0.001,0.41666666666666663
QNS140,1.0,BMP4,r03,6.0,8000.0,1.0,0.000125,0.03749999999999999
QNS140,1.0,BMP4,r04,6.0,8000.0,1.0,0.000125,0.03749999999999999
QNS140,1.0,BMP4,r05,6.0,8000.0,2.0,0.00025,0.07499999999999998
QNS140,1.0,BMP4,r06,6.0,8000.0,1.0,0.000125,0.03749999999999999
GBM640,1.0,CTRL,r05,4.0,2000.0,2.0,0.001,0.41666666666666663
GBM640,1.0,CTRL,r06,4.0,2000.0,1.0,0.0005,0.20833333333333331
QNS679,1.0,CTRL,r03,4.0,2000.0,3.0,0.0015,0.3214285714285714
QNS679,1.0,BMP4,r03,4.0,2000.0,6.0,0.003,0.5294117647058824
QNS679,1.0,BMP4,r04,4.0,2000.0,4.0,0.002,0.3529411764705882
QNS679,1.0,CTRL,r04,4.0,2000.0,3.0,0.0015,0.3214285714285714
GBM640,2.0,CTRL,r01,4.0,2000.0,3.0,0.0015,0.5357142857142857
GBM640,2.0,CTRL,r02,4.0,2000.0,2.0,0.001,0.35714285714285715
QNS140,1.0,CTRL,r01,0.0,500.0,3.0,0.006,0.9375
QNS140,1.0,CTRL,r02,0.0,500.0,2.0,0.004,0.625
QNS140,1.0,CTRL,r03,0.0,500.0,5.0,0.01,1.5625
GBM640,2.0,CTRL,r03,4.0,2000.0,2.0,0.001,0.35714285714285715
GBM640,2.0,CTRL,r04,4.0,2000.0,1.0,0.0005,0.17857142857142858
QNS679,1.0,CTRL,r05,4.0,2000.0,3.0,0.0015,0.3214285714285714
QNS679,1.0,BMP4,r05,4.0,2000.0,4.0,0.002,0.3529411764705882
QNS679,1.0,BMP4,r06,4.0,2000.0,7.0,0.0035,0.6176470588235293
QNS679,1.0,CTRL,r06,4.0,2000.0,5.0,0.0025,0.5357142857142857
GBM640,2.0,CTRL,r05,4.0,2000.0,3.0,0.0015,0.5357142857142857
GBM640,2.0,CTRL,r06,4.0,2000.0,3.0,0.0015,0.5357142857142857
QNS140,1.0,CTRL,r05,0.0,500.0,3.0,0.006,0.9375
QNS140,1.0,CTRL,r06,0.0,500.0,3.0,0.006,0.9375
QNS140,1.0,CTRL,r01,2.0,1000.0,4.0,0.004,0.625
GBM640,2.0,BMP4,r01,5.0,4000.0,9.0,0.00225,0.6749999999999998
QNS679,1.0,BMP4,r01,5.0,4000.0,9.0,0.00225,0.3970588235294117
QNS679,1.0,BMP4,r02,5.0,4000.0,9.0,0.00225,0.3970588235294117
GBM640,2.0,BMP4,r02,5.0,4000.0,7.0,0.00175,0.5249999999999999
GBM640,2.0,CTRL,r02,5.0,4000.0,4.0,0.001,0.35714285714285715
QNS140,1.0,CTRL,r04,2.0,1000.0,1.0,0.001,0.15625
QNS140,1.0,CTRL,r05,2.0,1000.0,2.0,0.002,0.3125
QNS140,1.0,CTRL,r06,2.0,1000.0,1.0,0.001,0.15625
GBM640,2.0,CTRL,r03,5.0,4000.0,7.0,0.00175,0.625
GBM640,2.0,BMP4,r03,5.0,4000.0,7.0,0.00175,0.5249999999999999
QNS679,1.0,BMP4,r03,5.0,4000.0,8.0,0.002,0.3529411764705882
QNS679,1.0,BMP4,r04,5.0,4000.0,6.0,0.0015,0.2647058823529412
QNS679,1.0,CTRL,r04,5.0,4000.0,6.0,0.0015,0.3214285714285714
GBM640,2.0,BMP4,r04,5.0,4000.0,5.0,0.00125,0.37499999999999994
GBM640,2.0,CTRL,r04,5.0,4000.0,7.0,0.00175,0.625
QNS140,1.0,CTRL,r01,4.0,2000.0,4.0,0.002,0.3125
QNS140,1.0,CTRL,r04,4.0,2000.0,1.0,0.0005,0.078125
GBM640,2.0,CTRL,r05,5.0,4000.0,8.0,0.002,0.7142857142857143
GBM640,2.0,BMP4,r05,5.0,4000.0,5.0,0.00125,0.37499999999999994
QNS679,1.0,CTRL,r05,5.0,4000.0,9.0,0.00225,0.48214285714285704
QNS679,1.0,BMP4,r05,5.0,4000.0,8.0,0.002,0.3529411764705882
QNS679,1.0,CTRL,r06,5.0,4000.0,8.0,0.002,0.42857142857142855
GBM640,2.0,BMP4,r06,5.0,4000.0,11.0,0.00275,0.8249999999999998
GBM640,2.0,CTRL,r06,5.0,4000.0,7.0,0.00175,0.625
QNS140,1.0,CTRL,r05,4.0,2000.0,2.0,0.001,0.15625
QNS140,1.0,CTRL,r06,4.0,2000.0,1.0,0.0005,0.078125
QNS140,1.0,CTRL,r01,5.0,4000.0,3.0,0.00075,0.1171875
QNS140,1.0,CTRL,r02,5.0,4000.0,4.0,0.001,0.15625
QNS679,1.0,CTRL,r01,6.0,8000.0,13.0,0.001625,0.34821428571428564
QNS679,1.0,CTRL,r02,6.0,8000.0,12.0,0.0015,0.3214285714285714
GBM640,1.0,CTRL,r03,6.0,8000.0,9.0,0.001125,0.46874999999999994
GBM640,1.0,CTRL,r04,6.0,8000.0,3.0,0.000375,0.15625
QNS140,1.0,CTRL,r04,5.0,4000.0,3.0,0.00075,0.1171875
QNS140,1.0,CTRL,r05,5.0,4000.0,4.0,0.001,0.15625
QNS140,1.0,CTRL,r06,5.0,4000.0,2.0,0.0005,0.078125
GBM640,1.0,CTRL,r05,6.0,8000.0,5.0,0.000625,0.26041666666666663
GBM640,1.0,CTRL,r06,6.0,8000.0,6.0,0.00075,0.3125
QNS679,1.0,CTRL,r03,6.0,8000.0,14.0,0.00175,0.375
QNS679,1.0,BMP4,r03,6.0,8000.0,14.0,0.00175,0.30882352941176466
QNS679,1.0,BMP4,r04,6.0,8000.0,7.0,0.000875,0.15441176470588233
QNS679,1.0,CTRL,r04,6.0,8000.0,8.0,0.001,0.21428571428571427
GBM640,2.0,CTRL,r01,6.0,8000.0,9.0,0.001125,0.40178571428571425
GBM640,2.0,CTRL,r02,6.0,8000.0,6.0,0.00075,0.26785714285714285
QNS140,1.0,CTRL,r01,6.0,8000.0,9.0,0.001125,0.17578124999999997
QNS140,1.0,CTRL,r03,6.0,8000.0,8.0,0.001,0.15625
QNS140,1.0,CTRL,r04,6.0,8000.0,8.0,0.001,0.15625
GBM640,2.0,CTRL,r03,6.0,8000.0,13.0,0.001625,0.5803571428571428
GBM640,2.0,CTRL,r04,6.0,8000.0,11.0,0.001375,0.49107142857142855
QNS679,1.0,CTRL,r05,6.0,8000.0,14.0,0.00175,0.375
QNS679,1.0,BMP4,r05,6.0,8000.0,11.0,0.001375,0.24264705882352938
QNS679,1.0,BMP4,r06,6.0,8000.0,13.0,0.001625,0.2867647058823529
QNS679,1.0,CTRL,r06,6.0,8000.0,13.0,0.001625,0.34821428571428564
GBM640,2.0,CTRL,r05,6.0,8000.0,13.0,0.001625,0.5803571428571428
GBM640,2.0,CTRL,r06,6.0,8000.0,9.0,0.001125,0.40178571428571425
QNS140,1.0,CTRL,r05,6.0,8000.0,7.0,0.000875,0.13671875
QNS140,1.0,CTRL,r06,6.0,8000.0,11.0,0.001375,0.21484374999999997
GBM626,3.0,CTRL,r02,6.0,10000.0,7.0,0.0007,0.11475409836065573
GBM626,3.0,CTRL,r03,6.0,10000.0,8.0,0.0008,0.13114754098360656
GBM626,3.0,CTRL,r05,6.0,10000.0,13.0,0.0013,0.21311475409836064
GBM626,3.0,CTRL,r06,6.0,10000.0,11.0,0.0011,0.18032786885245902
GBM626,3.0,CTRL,r07,6.0,10000.0,14.0,0.0014,0.22950819672131145
GBM626,3.0,CTRL,r08,6.0,10000.0,9.0,0.0009,0.14754098360655737
GBM626,3.0,FBS,r01,6.0,10000.0,18.0,0.0018,0.30223880597014924
GBM626,3.0,FBS,r02,6.0,10000.0,13.0,0.0013,0.2182835820895522
GBM626,3.0,FBS,r03,6.0,10000.0,13.0,0.0013,0.2182835820895522
GBM626,3.0,FBS,r04,6.0,10000.0,12.0,0.0012,0.2014925373134328
GBM626,3.0,FBS,r05,6.0,10000.0,12.0,0.0012,0.2014925373134328
GBM626,3.0,FBS,r06,6.0,10000.0,14.0,0.0014,0.23507462686567163
GBM626,3.0,FBS,r07,6.0,10000.0,12.0,0.0012,0.2014925373134328
GBM626,3.0,FBS,r08,6.0,10000.0,6.0,0.0006,0.1007462686567164
GBM626,3.0,FBS,r09,6.0,10000.0,4.0,0.0004,0.06716417910447761
GBM626,3.0,FBS,r10,6.0,10000.0,6.0,0.0006,0.1007462686567164
GBM626,3.0,BMP4,r01,6.0,10000.0,5.0,0.0005,0.12019230769230771
GBM626,3.0,BMP4,r02,6.0,10000.0,4.0,0.0004,0.09615384615384617
GBM626,3.0,BMP4,r03,6.0,10000.0,3.0,0.0003,0.07211538461538461
GBM626,3.0,BMP4,r05,6.0,10000.0,6.0,0.0006,0.14423076923076922
GBM626,3.0,BMP4,r06,6.0,10000.0,7.0,0.0007,0.16826923076923078
GBM626,3.0,BMP4,r07,6.0,10000.0,8.0,0.0008,0.19230769230769235
GBM626,3.0,BMP4,r08,6.0,10000.0,9.0,0.0009,0.21634615384615385
GBM626,3.0,BMP4,r09,6.0,10000.0,4.0,0.0004,0.09615384615384617
GBM626,3.0,BMP4,r10,6.0,10000.0,8.0,0.0008,0.19230769230769235
GBM626,3.0,MSC-EV,r01,6.0,10000.0,14.0,0.0014,0.27155172413793105
GBM626,3.0,MSC-EV,r02,6.0,10000.0,8.0,0.0008,0.15517241379310345
GBM626,3.0,MSC-EV,r03,6.0,10000.0,12.0,0.0012,0.23275862068965514
GBM626,3.0,MSC-EV,r04,6.0,10000.0,12.0,0.0012,0.23275862068965514
GBM626,3.0,MSC-EV,r05,6.0,10000.0,12.0,0.0012,0.23275862068965514
GBM626,3.0,MSC-EV,r09,6.0,10000.0,9.0,0.0009,0.17456896551724138
GBM626,3.0,MSC-EV,r10,6.0,10000.0,8.0,0.0008,0.15517241379310345
GBM626,3.0,MSC-BMP4,r01,6.0,10000.0,9.0,0.0009,0.16544117647058823
GBM626,3.0,MSC-BMP4,r02,6.0,10000.0,9.0,0.0009,0.16544117647058823
GBM626,3.0,MSC-BMP4,r03,6.0,10000.0,7.0,0.0007,0.12867647058823528
GBM626,3.0,MSC-BMP4,r04,6.0,10000.0,4.0,0.0004,0.07352941176470588
GBM626,3.0,MSC-BMP4,r05,6.0,10000.0,9.0,0.0009,0.16544117647058823
GBM626,3.0,MSC-BMP4,r06,6.0,10000.0,11.0,0.0011,0.20220588235294118
GBM626,3.0,MSC-BMP4,r07,6.0,10000.0,12.0,0.0012,0.2205882352941176
GBM626,3.0,MSC-BMP4,r08,6.0,10000.0,12.0,0.0012,0.2205882352941176
GBM626,3.0,MSC-BMP4,r09,6.0,10000.0,14.0,0.0014,0.25735294117647056
GBM626,3.0,MSC-BMP4,r10,6.0,10000.0,13.0,0.0013,0.2389705882352941
GBM626,3.0,CTRL,r01,4.0,5000.0,6.0,0.0012,0.1967213114754098
GBM626,3.0,CTRL,r02,4.0,5000.0,7.0,0.0014,0.22950819672131145
GBM626,3.0,CTRL,r03,4.0,5000.0,8.0,0.0016,0.26229508196721313
GBM626,3.0,CTRL,r04,4.0,5000.0,8.0,0.0016,0.26229508196721313
GBM626,3.0,CTRL,r08,4.0,5000.0,8.0,0.0016,0.26229508196721313
GBM626,3.0,CTRL,r09,4.0,5000.0,11.0,0.0022,0.36065573770491804
GBM626,3.0,CTRL,r10,4.0,5000.0,7.0,0.0014,0.22950819672131145
GBM626,3.0,FBS,r01,4.0,5000.0,8.0,0.0016,0.26865671641791045
GBM626,3.0,FBS,r05,4.0,5000.0,9.0,0.0018,0.30223880597014924
GBM626,3.0,FBS,r06,4.0,5000.0,9.0,0.0018,0.30223880597014924
GBM626,3.0,FBS,r07,4.0,5000.0,6.0,0.0012,0.2014925373134328
GBM626,3.0,FBS,r08,4.0,5000.0,6.0,0.0012,0.2014925373134328
GBM626,3.0,FBS,r09,4.0,5000.0,4.0,0.0008,0.13432835820895522
GBM626,3.0,FBS,r10,4.0,5000.0,4.0,0.0008,0.13432835820895522
GBM626,3.0,BMP4,r01,4.0,5000.0,4.0,0.0008,0.19230769230769235
GBM626,3.0,BMP4,r02,4.0,5000.0,6.0,0.0012,0.28846153846153844
GBM626,3.0,BMP4,r03,4.0,5000.0,5.0,0.001,0.24038461538461542
GBM626,3.0,BMP4,r04,4.0,5000.0,9.0,0.0018,0.4326923076923077
GBM626,3.0,BMP4,r05,4.0,5000.0,7.0,0.0014,0.33653846153846156
GBM626,3.0,BMP4,r06,4.0,5000.0,4.0,0.0008,0.19230769230769235
GBM626,3.0,BMP4,r07,4.0,5000.0,4.0,0.0008,0.19230769230769235
GBM626,3.0,BMP4,r08,4.0,5000.0,8.0,0.0016,0.3846153846153847
GBM626,3.0,BMP4,r09,4.0,5000.0,7.0,0.0014,0.33653846153846156
GBM626,3.0,BMP4,r10,4.0,5000.0,9.0,0.0018,0.4326923076923077
GBM626,3.0,MSC-EV,r01,4.0,5000.0,8.0,0.0016,0.3103448275862069
GBM626,3.0,MSC-EV,r03,4.0,5000.0,9.0,0.0018,0.34913793103448276
GBM626,3.0,MSC-EV,r04,4.0,5000.0,8.0,0.0016,0.3103448275862069
GBM626,3.0,MSC-EV,r05,4.0,5000.0,9.0,0.0018,0.34913793103448276
GBM626,3.0,MSC-EV,r06,4.0,5000.0,7.0,0.0014,0.27155172413793105
GBM626,3.0,MSC-EV,r07,4.0,5000.0,9.0,0.0018,0.34913793103448276
GBM626,3.0,MSC-EV,r08,4.0,5000.0,7.0,0.0014,0.27155172413793105
GBM626,3.0,MSC-EV,r09,4.0,5000.0,9.0,0.0018,0.34913793103448276
GBM626,3.0,MSC-EV,r10,4.0,5000.0,8.0,0.0016,0.3103448275862069
GBM626,3.0,MSC-BMP4,r01,4.0,5000.0,4.0,0.0008,0.14705882352941177
GBM626,3.0,MSC-BMP4,r02,4.0,5000.0,4.0,0.0008,0.14705882352941177
GBM626,3.0,MSC-BMP4,r03,4.0,5000.0,8.0,0.0016,0.29411764705882354
GBM626,3.0,MSC-BMP4,r04,4.0,5000.0,7.0,0.0014,0.25735294117647056
GBM626,3.0,MSC-BMP4,r05,4.0,5000.0,6.0,0.0012,0.2205882352941176
GBM626,3.0,MSC-BMP4,r06,4.0,5000.0,6.0,0.0012,0.2205882352941176
GBM626,3.0,MSC-BMP4,r07,4.0,5000.0,7.0,0.0014,0.25735294117647056
GBM626,3.0,MSC-BMP4,r08,4.0,5000.0,8.0,0.0016,0.29411764705882354
GBM626,3.0,MSC-BMP4,r10,4.0,5000.0,5.0,0.001,0.1838235294117647
GBM626,3.0,CTRL,r01,2.0,2500.0,5.0,0.002,0.32786885245901637
GBM626,3.0,CTRL,r02,2.0,2500.0,6.0,0.0024,0.3934426229508196
GBM626,3.0,CTRL,r03,2.0,2500.0,6.0,0.0024,0.3934426229508196
GBM626,3.0,CTRL,r04,2.0,2500.0,8.0,0.0032,0.5245901639344263
GBM626,3.0,CTRL,r05,2.0,2500.0,7.0,0.0028,0.4590163934426229
GBM626,3.0,CTRL,r06,2.0,2500.0,7.0,0.0028,0.4590163934426229
GBM626,3.0,CTRL,r08,2.0,2500.0,7.0,0.0028,0.4590163934426229
GBM626,3.0,CTRL,r09,2.0,2500.0,8.0,0.0032,0.5245901639344263
GBM626,3.0,CTRL,r10,2.0,2500.0,8.0,0.0032,0.5245901639344263
GBM626,3.0,FBS,r01,2.0,2500.0,12.0,0.0048,0.8059701492537312
GBM626,3.0,FBS,r02,2.0,2500.0,9.0,0.0036,0.6044776119402985
GBM626,3.0,FBS,r04,2.0,2500.0,9.0,0.0036,0.6044776119402985
GBM626,3.0,FBS,r05,2.0,2500.0,8.0,0.0032,0.5373134328358209
GBM626,3.0,FBS,r06,2.0,2500.0,9.0,0.0036,0.6044776119402985
GBM626,3.0,FBS,r07,2.0,2500.0,9.0,0.0036,0.6044776119402985
GBM626,3.0,FBS,r08,2.0,2500.0,6.0,0.0024,0.4029850746268656
GBM626,3.0,FBS,r09,2.0,2500.0,7.0,0.0028,0.47014925373134325
GBM626,3.0,FBS,r10,2.0,2500.0,3.0,0.0012,0.2014925373134328
GBM626,3.0,BMP4,r01,2.0,2500.0,6.0,0.0024,0.5769230769230769
GBM626,3.0,BMP4,r02,2.0,2500.0,2.0,0.0008,0.19230769230769235
GBM626,3.0,BMP4,r03,2.0,2500.0,3.0,0.0012,0.28846153846153844
GBM626,3.0,BMP4,r04,2.0,2500.0,4.0,0.0016,0.3846153846153847
GBM626,3.0,BMP4,r05,2.0,2500.0,2.0,0.0008,0.19230769230769235
GBM626,3.0,BMP4,r06,2.0,2500.0,5.0,0.002,0.48076923076923084
GBM626,3.0,BMP4,r07,2.0,2500.0,5.0,0.002,0.48076923076923084
GBM626,3.0,BMP4,r08,2.0,2500.0,3.0,0.0012,0.28846153846153844
GBM626,3.0,BMP4,r09,2.0,2500.0,8.0,0.0032,0.7692307692307694
GBM626,3.0,BMP4,r10,2.0,2500.0,9.0,0.0036,0.8653846153846154
GBM626,3.0,MSC-EV,r01,2.0,2500.0,11.0,0.0044,0.8534482758620691
GBM626,3.0,MSC-EV,r02,2.0,2500.0,12.0,0.0048,0.9310344827586206
GBM626,3.0,MSC-EV,r03,2.0,2500.0,9.0,0.0036,0.6982758620689655
GBM626,3.0,MSC-EV,r04,2.0,2500.0,7.0,0.0028,0.5431034482758621
GBM626,3.0,MSC-EV,r05,2.0,2500.0,7.0,0.0028,0.5431034482758621
GBM626,3.0,MSC-EV,r06,2.0,2500.0,6.0,0.0024,0.4655172413793103
GBM626,3.0,MSC-EV,r07,2.0,2500.0,6.0,0.0024,0.4655172413793103
GBM626,3.0,MSC-EV,r08,2.0,2500.0,4.0,0.0016,0.3103448275862069
GBM626,3.0,MSC-EV,r09,2.0,2500.0,5.0,0.002,0.3879310344827586
GBM626,3.0,MSC-EV,r10,2.0,2500.0,7.0,0.0028,0.5431034482758621
GBM626,3.0,MSC-BMP4,r01,2.0,2500.0,4.0,0.0016,0.29411764705882354
GBM626,3.0,MSC-BMP4,r02,2.0,2500.0,5.0,0.002,0.3676470588235294
GBM626,3.0,MSC-BMP4,r03,2.0,2500.0,5.0,0.002,0.3676470588235294
GBM626,3.0,MSC-BMP4,r04,2.0,2500.0,9.0,0.0036,0.6617647058823529
GBM626,3.0,MSC-BMP4,r05,2.0,2500.0,7.0,0.0028,0.5147058823529411
GBM626,3.0,MSC-BMP4,r06,2.0,2500.0,4.0,0.0016,0.29411764705882354
GBM626,3.0,MSC-BMP4,r07,2.0,2500.0,7.0,0.0028,0.5147058823529411
GBM626,3.0,MSC-BMP4,r08,2.0,2500.0,6.0,0.0024,0.4411764705882352
GBM626,3.0,MSC-BMP4,r09,2.0,2500.0,14.0,0.0056,1.0294117647058822
GBM626,3.0,CTRL,r01,0.0,1250.0,2.0,0.0016,0.26229508196721313
GBM626,3.0,CTRL,r03,0.0,1250.0,9.0,0.0072,1.180327868852459
GBM626,3.0,CTRL,r04,0.0,1250.0,7.0,0.0056,0.9180327868852458
GBM626,3.0,CTRL,r05,0.0,1250.0,9.0,0.0072,1.180327868852459
GBM626,3.0,CTRL,r06,0.0,1250.0,11.0,0.0088,1.4426229508196722
GBM626,3.0,CTRL,r07,0.0,1250.0,9.0,0.0072,1.180327868852459
GBM626,3.0,CTRL,r08,0.0,1250.0,6.0,0.0048,0.7868852459016392
GBM626,3.0,CTRL,r09,0.0,1250.0,8.0,0.0064,1.0491803278688525
GBM626,3.0,FBS,r01,0.0,1250.0,11.0,0.0088,1.4776119402985075
GBM626,3.0,FBS,r02,0.0,1250.0,14.0,0.0112,1.880597014925373
GBM626,3.0,FBS,r03,0.0,1250.0,8.0,0.0064,1.0746268656716418
GBM626,3.0,FBS,r05,0.0,1250.0,6.0,0.0048,0.8059701492537312
GBM626,3.0,FBS,r06,0.0,1250.0,8.0,0.0064,1.0746268656716418
GBM626,3.0,FBS,r07,0.0,1250.0,7.0,0.0056,0.9402985074626865
GBM626,3.0,FBS,r08,0.0,1250.0,6.0,0.0048,0.8059701492537312
GBM626,3.0,FBS,r09,0.0,1250.0,6.0,0.0048,0.8059701492537312
GBM626,3.0,FBS,r10,0.0,1250.0,1.0,0.0008,0.13432835820895522
GBM626,3.0,BMP4,r01,0.0,1250.0,3.0,0.0024,0.5769230769230769
GBM626,3.0,BMP4,r02,0.0,1250.0,4.0,0.0032,0.7692307692307694
